symbol,company_name,isin,report_date,promoter_total_pct,hufi_num,hufi_pct,nri_num,nri_pct,dir_num,dir_pct,kmp_num,kmp_pct,rel_num,rel_pct,trust_num,trust_pct,natural_num_sum,natural_pct_sum,other_indian_pct,other_foreign_pct,foreign_non_govt_pct,govt_pct,promoter_names_full_list,owner_flag,ai_review_needed,owner_flag_ai,ai_confidence,ai_reasoning,owner_flag_final,nse_fetch_status
AEGISVOPAK,,INE0INX01018,2026-03-31,86.93,0,0.0,0,0.0,1,0.08,2,0.0,0,0.0,0,0.0,3,0.08,44.71,42.23,42.23,0.0,"Sea lord Containers Limited|Hindustan Aegis LPG Limited|Eastern India LPG Company Private 
Limited|Aegis Terminal (Pipavav) Limited|Aegis Logistics Limited|Aegis Gas LPG Private Limited|Vopak Vietnam BV|Vopak Victoria Energy Terminals Pty Ltd|Vopak Ventures BV|Vopak Venezuela SA|Vopak Terminals Sydney Pty Ltd|Vopak Terminals North America Inc|Vopak Terminals New Jersey Inc.|Vopak Terminals Malaysia Sdn Bhd|Vopak Terminals Australia Pty Ltd|Vopak Terminal Westwego Inc|Vopak Terminal Qinzhou BV|Vopak Terminal Qasim BV|Vopak Terminal Pengerang BV|Vopak Terminal Long Beach Inc|Vopak Terminal Lingang BV|Vopak Terminal HT BV|Vopak Terminal Eurotank NV|Vopak Terminal Durban Proprietary Ltd|Vopak Terminal Deer Park Inc|Vopak Real Estate BV|Vopak Panama BV|Vopak Panama Atlantic Holding Inc|Vopak North China BV|Vopak North America Inc|Vopak New Energies BV|Vopak New Energies America Inc|Vopak Nederland BV|Vopak Middle East BV|Vopak Mexico SA de CV|Vopak Merak Indonesia BV|Vopak Management Netherlands BV|Vopak Logistics Services USA Inc|Vopak Logistics Services Australia Pty Ltd|Vopak Logistics Peru BV|Vopak Logistics Mexico BV|Vopak Logistics Brazil BV|Vopak Logistics Asia Pacific BV|Vopak Logistics Andes BV|Vopak LNG Holding Netherlands BV|Vopak LNG Holding Mexico BV|Vopak LNG Holding BV|Vopak Investment South Africa Proprietary Ltd|Vopak International and Storage Development BV|Vopak Internationaal BV|Vopak Indonesia BV|Vopak India Private Limited|Vopak India B V|Vopak IT Portugal, Unipessoal Ltda|Vopak Holding Terminals BV|Vopak Holding Singapore Pte Ltd|Vopak Holding International BV|Vopak Holding Corp|Vopak Holding Bacrippuls Ltd|Vopak Holding Asia BV|Vopak Global Shared Services BV|Vopak Global Procurement Services BV|Vopak Global IT BV|Vopak Global Engineering Services BV|Vopak Germany Pension GmbH|Vopak Germany GmbH|Vopak Finance B V|Vopak Europe BV|Vopak Europe & Africa BV|Vopak Energy Park Antwerp NV|Vopak EMEA BV|Vopak Development North America Inc|Vopak Development Canada Inc|Vopak Deelnemingen BV|Vopak Darwin BV|Vopak China Management Company Limited|Vopak China BV|Vopak Chemical Terminals Belgium NV|Vopak Brasil SA|Vopak Belgium NV|Vopak Asia Pte Ltd|Vopak Argentina Srl|Vopak Argentina BV|Vopak Algeciras BV|Van Ommeren Tank Terminals Gulf Coast Inc.|Van Ommeren North America Inc|Tilawa Holding Limited|TRANS ASIA PETROLEUM INC|Pakhuismeesteren BV|Pakhoed Dry Bulk Terminals Inc|Monros Insurance Pte. Ltd.|Koninklijke Vopak N.V|Huron Investments Ltd|HURON HOLDINGS LIMITED|HAL Investments BV|GP Darwin Pty Ltd|Dutchtown Holding LLC|B V Zuid-Hollandse Scheepvaart Maatschappij|B V Maatschappij Bierhaven|Aegis International Marine Services Pte Limited|Aegis Group International Pte Limited|ASIA INFRASTRUCTURE INVESTMENT  LIMITED",owner_confirmed_director_only,False,,,,OWNER,ok
AEQUS,,INE947N01017,2025-12-31,59.08,6,0.28,2,0.27,2,0.11,2,0.03,0,0.0,0,0.0,12,0.69,14.98,43.55,43.55,0.0,Naveen Developers and Builders|Nandi Estate Developers and Builders|Melligeri Private Family Foundation ( Melligeri Family Trustee Services Private Limited)|MFRE Properties Private Trust|MFO Advisory Services LLP|Let’s Service Automotive Technologies Private Limited|Jayaalaxmi Mineral Private Limited|The Melligeri Foundation|Melligeri Investments LLC|Melligeri Family Trust|Melligeri Family Irrevocable Trust|Mayflower Investments LLC|MFRE Texas Holdings LLC|MFRE Taris LLC|Ask Air Lease LLC|Arabian Private Adventure Co. LLC|Aequs Manufacturing Investments Private Limited|Aequs Inc|Nikhil Aravind Melligeri|Megha Aravind Melligeri|Aravind Shivaputrappa Melligeri|Akkamahadevi Aravind Melligeri|Akhil Aravind Melligeri|VIJAYA BASAVRAJ SUGANDHI|VENKATESH SHIVAPUTRAPPA MELLIGERI|LEELA B NAIKAR|JAGADISH  MELLIGERI|BASAVANT APPANNA PATIL|BABASAHEB APPANA PATIL,owner_confirmed_individual_and_director,False,,,,OWNER,ok
AETHER,,INE0BWX01014,2026-03-31,74.95,11,24.25,1,0.08,0,0.0,3,0.01,0,0.0,0,0.0,15,24.34,50.61,0.0,0.0,0.0,Zero One Growth LLP|Tripoor Residency|Sunworks Chemicals Private Limited|Sunanda Speciality Coatings Private Limited|Sunanda Global Outreach Foundation|RAD Family Trust (Trustees: Ashwin Jayantilal Desai and Purnima Ashwin Desai)|PAD Family Trust (Trustees: Purnima Ashwin Desai and Ashwin Jayantilal Desai)|J R Dyeing & Printing Mills Private Limited|Aether Foundation|AJD Family Trust (Trustees: Ashwin Jayantilal Desai and Purnima Ashwin Desai)|AAD Family Trust (Trustees: Ashwin Jayantilal Desai and Purnima Ashwin Desai)|AAD Business Trust (Trustees: Ashwin Jayantilal Desai and Purnima Ashwin Desai)|Aman Ashwinbhai Desai|Surendra Keshav Manjrekar|Sourabh Manjrekar|Ruchira Surendra Manjrekar|Rohan Ashwin Desai|Purnima Ashwin Desai|Pramiladevi Kamalvijay Tulsian|Pooja Prayank Agarwal|Payal Rohan Desai|Kavir Manjrekar Desai|Kamalvijay Tulsian (HUF)|Kamalvijay Ramchandra Tulsian|Kaira Rohan Desai|Jayshree Dilip Shah|Ishita Surendra Manjrekar|Gita Robin Faust|Damyanti Harshad Shah|Chandrika Anil Dalal|Ashwin Jayantilal Desai|Anjali Ashok Choksi,owner_confirmed_individual_and_director,False,,,,OWNER,ok
AFCONS,,INE101I01011,2025-12-31,50.17,1,0.0,0,0.0,5,0.07,0,0.0,0,0.0,0,0.0,6,0.07,50.17,0.0,0.0,0.0,Western Trading|West Star Finance And Investments Private Limited|West Coast Liquid Terminal Private Limited|Volkart Fleming Shipping and Services Limited|United Motors (India) Private Limited|Trend Setter Realty Private Limited|Synapse Motors Private Limited|Sunny Recreational Property Developers Private Limited|Sundock Investment Private Limited|Stonebricks Property Development Private Limited|Stonebricks Developers Private Limited|Sterling and Wilson Security Systems Private Limited|Sterling and Wilson Property Developers Private Limited|Sterling and Wilson Private Limited|Sterling and Wilson Jindun Consortium|Sterling and Wilson Enel X e-Mobility Private Limited|Sterling Viking Power Private Limited|Sterling Motors|Sterling Investment Corporation Private Limited|Sterling Green Power Solutions Private Limited|Sterling And Wilson Co-Gen Solutions Private Limited|Steppe Developers Private Limited|Space Square Developers Private Limited|Sovereign Pharma Private Limited|Simar Port Private Limited|Silver Stream Realty Private Limited|Silver Streak Investments Private Limited|Shayrus Ventures Private Limited|Shatranj Properties Private Limited|Sharus Steel Products Private Limited|Shapoorji Pallonjii Pandoh Takoli Highways Private Limited|Shapoorji Pallonji Water & Enviro Infra Private Limited|Shapoorji Pallonji Rural Solutions Private Limited|Shapoorji Pallonji Projects Private Limited|Shapoorji Pallonji Ports Private Limited|Shapoorji Pallonji Oil and Gas Godavari Private Limited|Shapoorji Pallonji Metamix Private Limited|Shapoorji Pallonji Investment Advisors Private Limited|Shapoorji Pallonji Infrastructure Capital Company Private Limited|Shapoorji Pallonji Homes Private Limited|Shapoorji Pallonji Forbes Shipping Private Limited|Shapoorji Pallonji Finance Private Limited|Shapoorji Pallonji Estate Developers Private Limited|Shapoorji Pallonji Energy Private Limited|Shapoorji Pallonji Energy Integrated Solutions Private Limited|Shapoorji Pallonji Energy (Gujarat) Private Limited|Shapoorji Pallonji ESG Assets Private Limited|Shapoorji Pallonji Development Managers Private Limited|Shapoorji Pallonji Defence and Marine Engineering Private Limited|Shapoorji Pallonji Cement (Gujarat) Private Limited|Shapoorji Pallonji And Company Private Limited|Shapoorji Pallonji And Co - KIPL Sewerage|Shapoorji Pallonji And Co - KIPL JV|Shapoorji Hotels Private Limited|Shapoorji Data Processing Private Limited|Shapoorji - AECOS Construction Private Limited|Shachin Real Estates Private Limited|Seaward Realty Private Limited|Satori Property Developers Private Limited|Sashwat Energy Private Limited|Samalpatti Power Company Private Limited|Sagar Premi Builders and Developers Private Limited|SP-NMJ Project Private Limited|SP Trading|SP Port Maintenance Private Limited|SP Imperial Star Private Limited|SP Finance Private Limited|SP Aluminium Systems Private Limited|SP Advanced Engineering Materials Private Limited|SMCM Holdings Private Limited|S.P. Engineering Services Pte. Ltd.|S. D. Town Development Private Limited|S. C. Motors|S. C. Impex Private Limited|S P Fabricators Private Limited|S P Architectural Coatings Private Limited|S D Recreational Services Private Limited|S D Powai Redevelopment Private Limited|S D Corporation Holdings Private Limited|S C Motors Private Limited|S C Finance and Investments Private Limited|S & C Corporation|Roxanna Consultancy Services Private Limited|Rihand Floating Solar Private Limited|Renaissance Commerce Private Limited|Range Consultants Private Limited|Ramili Investments Private Limited|Porteast Investment  Private  Limited|Pallonji Shapoorji And Company Private Limited|Ostendo Consultancy Services Private Limited|Ogbridge Investment Private Limited|Nuevo Consultancy Services Private Limited|Next Gen Publishing Private Limited|Newtech Planners & Consultancy Services Private Limited|Neil Properties Private Limited|Nandadevi Infrastructure Private Limited|Mydream Properties Private Limited|Mistry Ventures LLP|Mistry Advanced Nutrition Centre Private Limited|Mirth Property Developers Private Limited|Minaean Habitat India Private Limited|Mileage Properties Private Limited|Mazson Builders and Developers Private Limited|Manor Stud Farm Private Limited|Manjri Horse Breeders’ Farm Private Limited|Mangalesh Ventures Private Limited|Magpie Finance Private Limited|Kutch Sea Water Desalination Private Limited|Kanpur River Management Private Limited|Jaykali Developers Private Limited|Intellus Investment Private Limited|Hix Trading|Hermes Commerce Private Limited|Hampus Consultancy Services Private Limited|Green Lawn Finance and Investments Private Limited|Greatdesign Realty Private Limited|Greatbuild Realty Private Limited|Goswami Infratech Private Limited|Gokak Textiles Limited|Gokak Power & Energy Limited|Gir Somnath Desalination Private Limited|Gallops Developers Private Limited|G.S. Enterprises|Forvol International Services Limited|Forbes Technosys Limited|Forbes Precision Tools and Machine Parts Limited|Forbes Macsa Private Limited|Forbes Cambell Finance Limited|Forbes & Company Limited|Flotilla Finance Private Limited|Floreat Investments Private Limited|Floral Finance Private Limited|Flooraise Developers Private Limited|Flamboyant Developers Private Limited|Filippa Farms Private Limited|Fayland Estates Private Limited|Evangelos Ventures Private Limited|Elfbridge Investment Private Limited|Elaine Renewable Energy Private Limited|Egni Generation Private Limited|ESP Port Solutions Private Limited|ESP Diabolical Private Limited|Dwarka Sea Water Desalination Private Limited|Dhan Gaming Solution (India) Private Limited|Devine Realty and Construction Private Limited|Delna Finance and Investments Private Limited|Day Star Trading Private Limited|Cyrus Investments Private Limited|Cyrus Engineers Private Limited|Cyrus Chemicals Private Limited|Capespan Investment Private Limited|Campbell Properties and Hospitality Services Limited|Callidora Farms Private Limited|CPM Nexgen Ventures LLP|Buildglobe Infrastructure Private Limited|Buildbazaar Technologies (India) Private Limited|Blue Ribbon Finance & Investments Private Limited|Blue Riband Properties Private Limited|Blue Arrow Finance Company Private Limited|Blessing Properties Private Limited|Bhavnagar Desalination Private Limited|Bengal Shapoorji Infrastructure Development Private Limited|Belva Farms Private Limited|Behold Space Developers Private Limited|Bangalore Streetlighting Private Limited|Balgad Power Company Private Limited|Awesome Properties Private Limited|Aurinko Energy Private Limited|Atnu Solar Private Limited|Arna Immuno Ingredients Private Limited|Arina Solar Private Limited|Arena Stud Farm Private Limited|Archaic Properties Private Limited|Anand Agencies Private Limited|Alkimos Consultancy Services Private Limited|Advance Tech Energy Additives Private Limited|Acreage Farms Private Limited|Ace Richesse (India) Private Limited|Abhipreet Trading Private Limited|Surya Power One (Pvt) Ltd.|Sunrise Energy (Pvt) Ltd.|Sunrays Power One (Pvt) Ltd.|Sun Energy One (Pvt) Ltd.|Sterling and Wilson RDC SAS|Sterling and Wilson Powergen FZE|Sterling and Wilson Power Systems Inc.|Sterling and Wilson Nigeria Limited|Sterling and Wilson Nigeria FZE|Sterling and Wilson Middle East WLL|Sterling and Wilson Middle East Electromechanical (Bahrain) WLL|Sterling and Wilson International FZE|Sterling and Wilson Industrial Safety and Power Solutions Sole Proprietorship LLC (formerly Sterling and Wilson Power Solutions LLC)|Sterling and Wilson Cogen Solutions LLC|Sterling and Wilson Cogen Solutions AG|Sterling and Wilson Australia Pty. Limited|Shapoorji Pallonji UK Ltd|Shapoorji Pallonji Technologies FZE|Shapoorji Pallonji Qatar WLL|Shapoorji Pallonji Properties LLC|Shapoorji Pallonji Nigeria Limited|Shapoorji Pallonji Nigeria FZE|Shapoorji Pallonji Mideast L.L.C.|Shapoorji Pallonji Malta Limited|Shapoorji Pallonji Libya Company For General Construction|Shapoorji Pallonji Lanka (Pvt) Ltd|Shapoorji Pallonji Kazakhstan LLC|Shapoorji Pallonji International FZE|Shapoorji Pallonji International FZC|Shapoorji Pallonji Ghana Ltd.|Shapoorji Pallonji General Trading For Construction Company WLL|Shapoorji Pallonji Facility Management Service Company Limited|Shapoorji Pallonji Europe Ltd.|Shapoorji Pallonji Egypt LLC|Shapoorji Pallonji Do Brasil Energy Ltda.|Shapoorji Pallonji Consulting Services DMCC|Shapoorji Pallonji 98/2 Company Pte. Ltd.|Shapoorji Holdings Limited|Sarl SP Algeria|STC Power S.R.L.|SPM 5 Investment L.L.C|SPI Nowa Energia SP. Z.O.O|SPCL Holdings Pte. Limited|SP Sierra Joint Venture (Pvt) Ltd|SP Properties Holdings Limited|SP Lanka Properties Private Limited|SP International Property Developers LLC|SP International|S.P. Oil & Gas Malaysia Sdn. Bhd.|S&P Energy Solutions Plc|S P Global Operations Limited|P. T. Gokak Indonesia|Nutan Bidyut (Bangladesh) Ltd.|Natural Oil Ventures Co. Limited|Musandam Rock LLC|Minaean SP Construction Corporation|Minaean Building Solutions Inc.|Minaean (Ghana) Ltd.|Global Resource and Logistics Pte. Ltd.|Global Infra FZCO|Global Energy Ventures Mauritius|Global Energy Projects Holdings|Global Bulk Minerals FZ LLC|GCO Australia Pty. Ltd.|Fine Energy Solar (Pvt) Ltd.|ESPI Holdings Mauritius Limited|EFL Mauritius Limited|Dynamic Sun Energy Private Limited|Cebarco Shapoorji Pallonji Co W.L.L.|Bisho Infra Projects Limited|Aspire Properties Holdings Limited|Arme Investment Company Limited|Zahan Cyrus Mistry|Shapoorji Pallonji Mistry|Firoz Cyrus Mistry|Tanya Mistry|Rohiqa Mistry|Patsy Mistry|Pallon Shapoorji Mistry|Behroze Mistry,owner_confirmed_individual_and_director,False,,,,OWNER,ok
AFFLE,,INE00WC01027,2026-03-31,54.92,0,0.0,1,0.0,2,0.1,2,0.03,0,0.0,0,0.0,5,0.13,0.0,54.92,54.92,0.0,AGPL PTE LTD|AFFLE HOLDINGS PTE LTD|ANUJ KHANNA SOHUM,owner_probable_nri_family,True,ai_owner,0.95,Anuj Khanna Sohum (NRI 創業者・CEO) + Affle Holdings Pte Ltd (創業者 holding),OWNER,ok
AGARWALEYE,,INE943P01029,2026-03-31,32.36,7,26.71,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,9,26.75,5.64,0.0,0.0,0.0,"PRINTRACK|ORBIT INTERNATIONAL|MY HAPPY PLACE PRIVATE LIMITED|MAYA FURNITURE PRIVATE LIMITED|MAATRUM TECHNOLOGIES AND LEGAL VENTURES PRIVATE LIMITED|LINENDOTS DESIGN CONSULTANTS PRIVATE LIMITED|GRF BIO PRIVATE LIMITED|FAB INFINITY CONSULTANCY (OPC) PRIVATE LIMITED|EYE RESEARCH CENTRE FOUNDATION|ELISAR LIFE SCIENCES PRIVATE LIMITED|DR. AGARWAL'S EYE INSTITUTE (P) LIMITED|DR. AGARWAL'S ENTERPRISE|CHESTNUT STOREYS PRIVATE LIMITED|CENTAUR HEALTHTECH LLC - USA|CENTAUR BILLING PRIVATE LIMITED|ANOSH AGARWAL HOLDING ON BEHALF OF DR. ASHVIN AGARWAL FAMILY TRUST|ANOSH AGARWAL HOLDING ON BEHALF OF DR. ASHAR AGARWAL FAMILY TRUST|ANOSH AGARWAL HOLDING ON BEHALF OF DR. ANOSH AGARWAL FAMILY TRUST|ANOSH AGARWAL HOLDING ON BEHALF OF DR. AMAR AGARWAL FAMILY TRUST|ANOSH AGARWAL HOLDING ON BEHALF OF DR. ADIL AGARWAL FAMILY TRUST|ADIL AGARWAL, ANOSH AGARWAL, ASHVIN AGARWAL|ACE ASSOCIATES|TEJESHWAR SETH|SUNITHA RANA AGARWAL|SHAKIRA AHMED|SAHIBA SADIQ|RAMBHA SETH|RAJESH KUMAR KAKKAR|PANKAJ SONDHI|P G THOMAS|NEENA THOMAS|MUKTHA SETH|MAQSOOD AHMED|KOUSER BASHEER|KAMALESH KUMAR SETH|KAAMNA KAKKAR|GEORGE PT|GEETA KAKKAR|FOUZIA KHAN|FIAZ AHMED|FARAH AGARWAL|AZAI AGARWAL|AYESHA FAZILATH FIAZ|ATHIYA AGARWAL|ASHVIN AGARWAL HUF|ASHVIN AGARWAL|ASHAR AGARWAL|ARICK AGARWAL|ANOSH AGARWAL|ANEIRA AGARWAL|ANANYA SETH AGARWAL|AMAR AGARWAL|AMAARAH AGARWAL|AIRA AGARWAL|AGASTYA AGARWAL|ADIL AGARWAL|AANCHAL KAKKAR|A URMILA",owner_confirmed_individual_and_director,False,,,,OWNER,ok
AGI,,INE415A01038,2025-12-31,60.24,5,9.39,0,0.0,2,0.0,2,0.02,0,0.0,0,0.0,9,9.41,50.84,0.0,0.0,0.01,Stepping Stones Infocom Private Limited|Somany Faucets and Showers Private Limited|SOMANY IMPRESA LIMITED|Metallite Suppliers Private Limited|MATTERHORN TRUST|Hindware Home Innovation Limited|HSIL Associates Limited|Four Corner Properties Private Limited|EBRO Trading Private Limited|AGI Retail Private Limited|AGI Glasspack Limited|Sun Reach Pack (FZE)|Sumita Somany|Shashvat Somany|Sandip Somany HUF|Sandip Somany|Sandhya Agarwal|Nandan Damani|Nalini Somany|Divya Somany,owner_confirmed_individual_and_director,False,,,,OWNER,ok
AHLUCONT,,INE758C01029,2026-03-31,55.32,7,55.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,55.28,0.04,0.0,0.0,0.0,Tidal Securities Private Limited|Vikas Ahluwalia|Sudershan Walia|Shobhit Uppal|Rohini Ahluwalia|Rachna Uppal|Mukta Ahluwalia|Bikramjit Ahluwalia,owner_confirmed_individual,False,,,,OWNER,ok
AIAENG,,INE212H01026,2025-12-31,58.5,4,58.5,0,0.0,1,0.0,1,0.01,0,0.0,0,0.0,6,58.51,0.0,0.0,0.0,0.0,Khushali Samip Solanki|Gita Bhadresh Shah|Bhumika Shyamal Shodhan|Bhadresh Kantilal Shah,owner_confirmed_individual_and_director,False,,,,OWNER,ok
AIIL,,INE206F01022,2026-01-13,68.79,1,65.3,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2,65.3,3.49,0.0,0.0,0.0,MENTOR CAPITAL LIMITED|SANJAY SOUMITRA DANGI|DRUHI DANGI|DIVY DANGI|Alpana Sanjay Dangi,owner_confirmed_individual_and_director,False,,,,OWNER,ok
AJANTPHARM,,INE031B01049,2026-03-31,66.25,7,56.17,0,0.0,0,0.0,2,0.02,0,0.0,0,0.0,9,56.19,10.08,0.0,0.0,0.01,"Gabs Investments Pvt Ltd|Yogesh M Agrawal, trustee Yogesh Agrawal Trust|Ravi P Agrawal, trustee Ravi Agrawal Trust|Ravi P Agrawal|Rajesh M Agrawal, trustee Rajesh Agrawal Trust|Mannalal B. Agrawal|Ganga Exports being represented by Yogesh Agrawal, Rajesh Agrawal & Ravi Agrawal|Aayush M Agrawal, trustee Aayush Agrawal Trust|Aayush M Agrawal",owner_confirmed_individual_and_director,False,,,,OWNER,ok
AKUMS,,INE09XN01023,2026-03-31,75.26,4,34.47,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,7,34.47,40.79,0.0,0.0,0.0,Welcure Pharmaceuticals Private Limited|Sandeep Jain Trust (Sandeep Jain)|Parke Davis Healthcare Limited|May & Baker Pharmaceuticals Limited|Hygosap Pharma Private Limited|Dhanwantri Vedaresearch LLP|Delcure Lifesciences Limited|Avha Lifesciences Private Limited|American Remedies Lifesciences Limited|Amazing Research & Laboratories Limited|Akums Foundation|Akum Impex LLP|Akome Lifecare Private Limited|AUSL Trust (Sanjeev Jain)|AKUMS MASTER TRUST (Sanjeev Jain and Sandeep Jain)|Sudha Jain|Neerja Gupta|Umang Jain|Shivangi Jain|Sanjeev Jain|Sandeep Jain|Rajiv Mittal|Rajesh Sharma|Manan Jain|Lata Jain|Kusum Jain|Kiran Jain|Kanishk Jain|Arushi Jain|Archana Jain|Anuradha Pal|Anita Jain,owner_confirmed_individual_and_director,False,,,,OWNER,ok
ALIVUS,,INE03Q201024,2025-12-31,74.91,0,0.0,0,0.0,2,0.09,0,0.0,0,0.0,0,0.0,2,0.09,74.91,0.0,0.0,0.0,"Nirma Limited|Trona Railway Company LLC, USA|Searles Valley Minerals Inc., USA|Searles Valley Minerals Europe, France|Searles Domestic Water Company LLC, USA|Karnavati Holdings Inc., USA",owner_confirmed_director_only,False,,,,OWNER,ok
ALKEM,,INE540L01014,2025-12-31,51.2,22,51.2,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,24,51.2,0.0,0.0,0.0,0.0,Srinivas Singh # (please refer notes)|Shrey Shree Anant Singh|Seema  Singh|Satish Kumar Singh # (please refer notes)|Sarvesh  Singh # (please refer notes)|Sarandhar Singh * (please refer notes)|Sarandhar Singh  # (please refer notes)|Sandeep Singh# (please refer notes)|Raj Kumar Singh|Premlata  Singh # (please refer notes)|Mritunjay Kumar Singh|Meghna  Singh|Manju  Singh # (please refer notes)|Madhurima  Singh@ (please refer notes)|Madhurima  Singh& (please refer notes)|Jayanti Sinha|Inderjit Kaur Arora # (please refer notes)|Divya  Singh& (please refer notes)|Basudeo Narain Singh|Archana  Singh|Annapurna  Singh # (please refer notes)|Aniruddha Singh& (please refer notes),owner_confirmed_individual_and_director,False,,,,OWNER,ok
ALKYLAMINE,,INE150B01039,2025-12-31,72.03,8,62.47,1,0.12,2,0.1,4,0.29,0,0.0,0,0.0,15,62.98,9.44,0.0,0.0,0.0,SYK TRADING AND CONSULTANCY LLP|PURJEEKO TRADING & CONSULTANCY LLP|NIYOKO TRADING AND CONSULTANCY LLP|ANJYKO INVESTMENTS PVT LTD|ANJALI Y KOTHARI|YOGESH MATHRADAS KOTHARI|SUNEET YOGESH KOTHARI|SHUCHI HEMENDRA KOTHARI|NINI YOGESH KOTHARI|KUNJLATA N SHAH|HEMENDRA MATHRADAS KOTHARI|DEVANGANA JAYANT DESAI|ADITI KOTHARI DESAI,owner_confirmed_individual_and_director,False,,,,OWNER,ok
ALOKINDS,,INE270A01029,2026-03-31,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75.0,0.0,0.0,0.0,Reliance Industries Limited|JM Financial Asset Reconstruction Company Limited,ambiguous_holding_indian,True,ai_owner_weak,0.6,RIL (Ambani family) 40% + JM Financial ARC 35%。元 Alok 家は NCLT で退場。Ambani 家による間接支配だが原創業家ではない,OWNER_WEAK,ok
AMBER,,INE371P01015,2025-12-31,38.19,5,38.19,0,0.0,1,0.01,2,0.04,0,0.0,0,0.0,8,38.24,0.0,0.0,0.0,0.0,SUKHMANI LAKHAT|KARTAR SINGH|JASBIR SINGH|DALJIT SINGH|AMANDEEP KAUR,owner_confirmed_individual_and_director,False,,,,OWNER,ok
AMBUJACEM,,INE079A01024,2026-03-31,67.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.35,67.33,67.33,0.0,ADANI ENTERPRISES LIMITED|HOLDERIND INVESTMENTS LTD|HARMONIA TRADE AND INVESTMENT LTD|ENDEAVOUR TRADE AND INVESTMENT LIMITED,ambiguous_holding_foreign,True,ai_owner,0.85,Adani group が Holderind/Harmonia/Endeavour 外国 holding 経由で 67.33% 支配,OWNER,ok
